order_id,order_date,customer_name,region,product_id,product_name,category,quantity,sales_amount,profit
ORD-00438,2023-02-03,"Stephanie Gardner",East,PROD-0032,"Cubicle Panel (Labels)","Office Supplies",5,23.94,4.06
ORD-00554,2023-09-17,"David Cox",West,PROD-0032,"Cubicle Panel (Labels)","Office Supplies",12,51.07,20.95
ORD-00564,2023-09-25,"Belinda Mccullough",East,PROD-0032,"Cubicle Panel (Labels)","Office Supplies",10,42.56,12.96
ORD-00739,2023-10-05,"Joshua Perry",East,PROD-0032,"Cubicle Panel (Labels)","Office Supplies",13,55.33,16.20
ORD-00993,2025-12-03,"Angela Hernandez",West,PROD-0032,"Cubicle Panel (Labels)","Office Supplies",5,22.61,3.64
ORD-01026,2024-10-08,"Richard Romero",East,PROD-0032,"Cubicle Panel (Labels)","Office Supplies",12,63.84,28.50
ORD-01060,2023-03-13,"Vincent Mueller",East,PROD-0032,"Cubicle Panel (Labels)","Office Supplies",11,58.52,11.23
ORD-01098,2023-07-03,"Michael Miles",South,PROD-0032,"Cubicle Panel (Labels)","Office Supplies",4,21.28,6.38
ORD-01208,2025-09-30,"Jonathan Dougherty",Central,PROD-0032,"Cubicle Panel (Labels)","Office Supplies",12,63.84,12.13
ORD-01256,2024-11-30,"Robert Montgomery",East,PROD-0032,"Cubicle Panel (Labels)","Office Supplies",7,31.65,8.84
ORD-01310,2023-07-05,"Jesse Brown",South,PROD-0032,"Cubicle Panel (Labels)","Office Supplies",4,17.02,6.95
ORD-01319,2024-04-26,"Haley Hartman",East,PROD-0032,"Cubicle Panel (Labels)","Office Supplies",7,31.65,8.64
ORD-01325,2025-06-13,"Darrell Patterson",North,PROD-0032,"Cubicle Panel (Labels)","Office Supplies",3,15.96,6.52
ORD-01336,2023-06-09,"Kimberly Gibson",West,PROD-0032,"Cubicle Panel (Labels)","Office Supplies",11,49.74,14.34
ORD-01361,2024-07-07,"Kimberly Gibson",West,PROD-0032,"Cubicle Panel (Labels)","Office Supplies",5,21.28,8.95
ORD-01379,2024-06-14,"Christopher Jenkins",South,PROD-0032,"Cubicle Panel (Labels)","Office Supplies",2,10.64,4.56
ORD-01406,2025-04-03,"Richard Romero",East,PROD-0032,"Cubicle Panel (Labels)","Office Supplies",6,31.92,5.02
ORD-01442,2025-04-23,"Monica Logan",North,PROD-0032,"Cubicle Panel (Labels)","Office Supplies",14,67.03,20.33
ORD-01506,2023-06-26,"Patrick Ryan",South,PROD-0032,"Cubicle Panel (Labels)","Office Supplies",3,15.96,5.73
ORD-01531,2025-10-27,"John Hamilton",South,PROD-0032,"Cubicle Panel (Labels)","Office Supplies",4,17.02,6.70
ORD-01565,2024-11-24,"Robin Young",Central,PROD-0032,"Cubicle Panel (Labels)","Office Supplies",4,19.15,3.77
ORD-01641,2024-04-27,"Crystal Whitehead",North,PROD-0032,"Cubicle Panel (Labels)","Office Supplies",5,26.60,5.11
ORD-01708,2025-07-01,"Kristine Garcia",East,PROD-0032,"Cubicle Panel (Labels)","Office Supplies",15,75.81,23.28
ORD-01845,2023-09-15,"Robert Carter",North,PROD-0032,"Cubicle Panel (Labels)","Office Supplies",5,23.94,7.85
ORD-01851,2024-12-20,"Jennifer Powers",North,PROD-0032,"Cubicle Panel (Labels)","Office Supplies",14,63.31,24.45
ORD-01884,2024-04-07,"Mr. Donald Fischer",Central,PROD-0032,"Cubicle Panel (Labels)","Office Supplies",12,60.65,9.87
ORD-01888,2024-05-03,"Anna Henderson",East,PROD-0032,"Cubicle Panel (Labels)","Office Supplies",6,25.54,11.08
ORD-01987,2025-04-30,"Michael Miles",South,PROD-0032,"Cubicle Panel (Labels)","Office Supplies",4,21.28,3.83
ORD-02144,2023-09-01,"Michelle Lewis",Central,PROD-0032,"Cubicle Panel (Labels)","Office Supplies",4,20.22,6.13
ORD-02240,2024-03-30,"Phillip Dorsey",South,PROD-0032,"Cubicle Panel (Labels)","Office Supplies",6,30.32,9.29
ORD-02269,2025-12-28,"James Harmon",East,PROD-0032,"Cubicle Panel (Labels)","Office Supplies",4,21.28,9.33
ORD-02356,2024-08-17,"Christopher Schwartz",North,PROD-0032,"Cubicle Panel (Labels)","Office Supplies",3,15.96,3.91
ORD-02470,2024-04-21,"Kyle Preston",South,PROD-0032,"Cubicle Panel (Labels)","Office Supplies",9,47.88,16.01
ORD-02495,2024-07-28,"Sherry Wood",North,PROD-0032,"Cubicle Panel (Labels)","Office Supplies",6,25.54,5.89
ORD-02655,2025-09-22,"Rickey Li",Central,PROD-0032,"Cubicle Panel (Labels)","Office Supplies",5,26.60,10.35
ORD-02847,2024-06-03,"Melanie Taylor",South,PROD-0032,"Cubicle Panel (Labels)","Office Supplies",9,47.88,12.83
ORD-02902,2025-08-22,"Melissa Lee",North,PROD-0032,"Cubicle Panel (Labels)","Office Supplies",9,40.70,13.50
ORD-02906,2025-05-19,"Sharon James",North,PROD-0032,"Cubicle Panel (Labels)","Office Supplies",10,50.54,14.64
ORD-02962,2024-12-21,"Theresa Clark",Central,PROD-0032,"Cubicle Panel (Labels)","Office Supplies",10,50.54,16.44
ORD-02998,2025-07-27,"Monica Logan",North,PROD-0032,"Cubicle Panel (Labels)","Office Supplies",15,67.83,20.52
ORD-00208,2023-05-20,"Angela Hernandez",West,PROD-0033,"Office Phone (Paper)","Office Supplies",8,4785.57,1247.05
ORD-00254,2023-02-03,"Rebecca Jackson",West,PROD-0033,"Office Phone (Paper)","Office Supplies",11,6233.83,1729.80
ORD-00264,2025-09-07,"Stephanie Dalton",South,PROD-0033,"Office Phone (Paper)","Office Supplies",11,6926.48,1430.67
ORD-00297,2023-09-23,"Charles Schultz",Central,PROD-0033,"Office Phone (Paper)","Office Supplies",10,6296.80,2709.36
ORD-00300,2025-08-12,"Amanda Lutz",East,PROD-0033,"Office Phone (Paper)","Office Supplies",11,6233.83,2160.93
ORD-00377,2024-01-31,"Lisa Gibbs",Central,PROD-0033,"Office Phone (Paper)","Office Supplies",3,1700.14,328.39
ORD-00459,2024-11-09,"Michael Warner",East,PROD-0033,"Office Phone (Paper)","Office Supplies",10,5037.44,795.15
ORD-00493,2024-05-11,"Joshua Smith",Central,PROD-0033,"Office Phone (Paper)","Office Supplies",6,3589.18,1313.32
ORD-00542,2023-03-27,"Reginald Williams",West,PROD-0033,"Office Phone (Paper)","Office Supplies",13,6957.96,2209.78
ORD-00547,2024-12-19,"Crystal Whitehead",North,PROD-0033,"Office Phone (Paper)","Office Supplies",14,7493.19,2000.09
ORD-00556,2025-03-15,"Carol Lawson",South,PROD-0033,"Office Phone (Paper)","Office Supplies",8,5037.44,1394.22
ORD-00561,2025-01-03,"Kerry Smith",North,PROD-0033,"Office Phone (Paper)","Office Supplies",14,8815.52,1862.69
ORD-00595,2025-11-03,"Robert Carter",North,PROD-0033,"Office Phone (Paper)","Office Supplies",5,2676.14,632.13
ORD-00609,2025-10-20,"John Hernandez",East,PROD-0033,"Office Phone (Paper)","Office Supplies",14,7933.97,3173.08
ORD-00626,2024-09-21,"Vincent Dalton",North,PROD-0033,"Office Phone (Paper)","Office Supplies",2,1259.36,366.54
ORD-00796,2025-02-17,"Melissa Gates",North,PROD-0033,"Office Phone (Paper)","Office Supplies",2,1133.42,424.10
ORD-00923,2024-10-12,"Mr. Donald Fischer",Central,PROD-0033,"Office Phone (Paper)","Office Supplies",8,4785.57,1682.11
ORD-00973,2025-12-21,"David Murphy",East,PROD-0033,"Office Phone (Paper)","Office Supplies",7,4407.76,742.59
ORD-01034,2025-02-19,"Kristen Willis",West,PROD-0033,"Office Phone (Paper)","Office Supplies",4,2518.72,528.90
ORD-01172,2025-09-16,"Kimberly Gibson",West,PROD-0033,"Office Phone (Paper)","Office Supplies",10,5352.28,815.20
ORD-01214,2023-03-22,"Casey Stone",Central,PROD-0033,"Office Phone (Paper)","Office Supplies",9,5383.76,1589.08
ORD-01219,2023-10-05,"Stephanie Dalton",South,PROD-0033,"Office Phone (Paper)","Office Supplies",7,4187.37,1477.98
ORD-01304,2025-06-01,"Sheila Sawyer",North,PROD-0033,"Office Phone (Paper)","Office Supplies",13,7776.55,2176.16
ORD-01349,2025-12-16,"Christopher Collins",Central,PROD-0033,"Office Phone (Paper)","Office Supplies",14,8815.52,3060.27
ORD-01353,2023-04-22,"Michael Martinez",East,PROD-0033,"Office Phone (Paper)","Office Supplies",11,6926.48,1547.06
ORD-01391,2024-01-27,"Grant Watts",West,PROD-0033,"Office Phone (Paper)","Office Supplies",5,2676.14,891.07
ORD-01399,2023-11-02,"Mary Thompson",North,PROD-0033,"Office Phone (Paper)","Office Supplies",12,6800.54,2584.91
ORD-01448,2023-03-10,"Marie Christian",West,PROD-0033,"Office Phone (Paper)","Office Supplies",7,3966.98,1315.86
ORD-01456,2025-08-08,"Cynthia Wallace",Central,PROD-0033,"Office Phone (Paper)","Office Supplies",12,6422.74,2887.61
ORD-01464,2024-11-16,"Kristen Willis",West,PROD-0033,"Office Phone (Paper)","Office Supplies",4,2266.85,942.86
ORD-01499,2025-03-18,"Olivia Moore",North,PROD-0033,"Office Phone (Paper)","Office Supplies",4,2392.78,848.65
ORD-01538,2023-10-19,"Victoria Valdez",South,PROD-0033,"Office Phone (Paper)","Office Supplies",12,7556.16,2703.38
ORD-01633,2024-10-10,"Victoria Valdez",South,PROD-0033,"Office Phone (Paper)","Office Supplies",9,5383.76,1655.74
ORD-01741,2025-09-26,"Rebecca Jackson",West,PROD-0033,"Office Phone (Paper)","Office Supplies",4,2140.91,924.42
ORD-01815,2024-08-03,"David Cox",West,PROD-0033,"Office Phone (Paper)","Office Supplies",4,2518.72,514.48
ORD-01818,2025-07-15,"April Booth",North,PROD-0033,"Office Phone (Paper)","Office Supplies",15,9445.20,2036.34
ORD-01875,2024-07-15,"Jeremy Turner",Central,PROD-0033,"Office Phone (Paper)","Office Supplies",4,2014.98,496.91
ORD-01878,2023-04-17,"Samantha Pollard",South,PROD-0033,"Office Phone (Paper)","Office Supplies",14,8815.52,2823.04
ORD-01994,2024-10-29,"Robert Costa",South,PROD-0033,"Office Phone (Paper)","Office Supplies",7,4187.37,1677.24
ORD-02057,2025-02-27,"Brittney Webster",West,PROD-0033,"Office Phone (Paper)","Office Supplies",15,8500.68,3411.25
ORD-02068,2025-05-24,"Michelle James",West,PROD-0033,"Office Phone (Paper)","Office Supplies",5,2676.14,961.63
ORD-02187,2025-09-03,"Robert Costa",South,PROD-0033,"Office Phone (Paper)","Office Supplies",10,6296.80,2344.18
ORD-02290,2023-01-25,"James Harmon",East,PROD-0033,"Office Phone (Paper)","Office Supplies",10,6296.80,2119.74
ORD-02310,2023-06-06,"Ms. Teresa Wilson",West,PROD-0033,"Office Phone (Paper)","Office Supplies",13,8185.84,1567.47
ORD-02389,2025-05-16,"Thomas Jones",North,PROD-0033,"Office Phone (Paper)","Office Supplies",5,3148.40,816.36
ORD-02457,2024-05-27,"Grant Watts",West,PROD-0033,"Office Phone (Paper)","Office Supplies",3,1889.04,460.70
ORD-02530,2024-08-18,"Kimberly Gibson",West,PROD-0033,"Office Phone (Paper)","Office Supplies",14,8815.52,2577.83
ORD-02728,2023-07-18,"Darrell Patterson",North,PROD-0033,"Office Phone (Paper)","Office Supplies",4,2518.72,760.68
ORD-02768,2024-10-23,"Kyle Preston",South,PROD-0033,"Office Phone (Paper)","Office Supplies",5,2676.14,949.27
ORD-02861,2024-01-31,"Seth Booker",West,PROD-0033,"Office Phone (Paper)","Office Supplies",14,7052.42,2112.50
ORD-02919,2025-02-25,"Joshua Smith",Central,PROD-0033,"Office Phone (Paper)","Office Supplies",11,6580.16,2938.20
ORD-00117,2023-04-11,"Lori Guerrero",East,PROD-0034,"Paper Shredder (Machines)",Technology,15,4808.97,1088.98
ORD-00263,2023-12-25,"Michael Warner",East,PROD-0034,"Paper Shredder (Machines)",Technology,14,3989.66,975.85
ORD-00337,2024-09-04,"Ms. Susan Vargas",East,PROD-0034,"Paper Shredder (Machines)",Technology,10,3562.20,1060.84
ORD-00344,2025-02-17,"Daniel Salinas",East,PROD-0034,"Paper Shredder (Machines)",Technology,3,854.93,210.13
ORD-00358,2023-06-11,"Lori Hill",West,PROD-0034,"Paper Shredder (Machines)",Technology,6,2030.45,514.13
ORD-00376,2024-11-21,"Mr. Donald Fischer",Central,PROD-0034,"Paper Shredder (Machines)",Technology,13,4630.86,1295.09
ORD-00403,2025-02-08,"Theresa Clark",Central,PROD-0034,"Paper Shredder (Machines)",Technology,2,605.57,97.35
ORD-00486,2024-05-20,"Kathleen Ramos",North,PROD-0034,"Paper Shredder (Machines)",Technology,12,3633.44,1094.61
ORD-00514,2025-07-15,"Kyle Preston",South,PROD-0034,"Paper Shredder (Machines)",Technology,6,2137.32,769.27
ORD-00523,2024-01-18,"Kimberly Smith",North,PROD-0034,"Paper Shredder (Machines)",Technology,6,2137.32,835.43
ORD-00599,2023-05-16,"Joshua Perry",East,PROD-0034,"Paper Shredder (Machines)",Technology,5,1513.94,482.57
ORD-00600,2024-05-03,"Sherry Wood",North,PROD-0034,"Paper Shredder (Machines)",Technology,1,356.22,151.09
ORD-00647,2023-06-22,"Kelsey Parker",Central,PROD-0034,"Paper Shredder (Machines)",Technology,10,3205.98,1193.76
ORD-00707,2025-03-25,"Angie Henderson",East,PROD-0034,"Paper Shredder (Machines)",Technology,8,2707.27,491.47
ORD-00738,2023-11-22,"Kelsey Parker",Central,PROD-0034,"Paper Shredder (Machines)",Technology,2,712.44,168.94
ORD-00759,2023-04-27,"Jacob Fitzpatrick",South,PROD-0034,"Paper Shredder (Machines)",Technology,13,3704.69,775.36
ORD-00777,2024-10-03,"Ashley Smith",South,PROD-0034,"Paper Shredder (Machines)",Technology,11,3918.42,1757.75
ORD-00906,2023-04-04,"Michelle Lewis",Central,PROD-0034,"Paper Shredder (Machines)",Technology,12,3419.71,1464.40
ORD-01039,2024-03-17,"Jesse Brown",South,PROD-0034,"Paper Shredder (Machines)",Technology,14,4987.08,1531.22
ORD-01058,2024-09-25,"Seth Booker",West,PROD-0034,"Paper Shredder (Machines)",Technology,4,1424.88,325.90
ORD-01094,2024-03-22,"Lori Hill",West,PROD-0034,"Paper Shredder (Machines)",Technology,2,712.44,185.33
ORD-01109,2025-11-02,"David Davidson",East,PROD-0034,"Paper Shredder (Machines)",Technology,7,2119.51,835.81
ORD-01223,2025-07-09,"Rodney Trujillo",Central,PROD-0034,"Paper Shredder (Machines)",Technology,11,3918.42,1663.01
ORD-01230,2024-02-20,"Melissa Bryant",South,PROD-0034,"Paper Shredder (Machines)",Technology,1,320.60,70.65
ORD-01344,2025-09-19,"Linda Dodson DVM",West,PROD-0034,"Paper Shredder (Machines)",Technology,2,712.44,212.54
ORD-01350,2023-10-25,"Kimberly Dudley",Central,PROD-0034,"Paper Shredder (Machines)",Technology,10,2849.76,1150.60
ORD-01408,2023-04-04,"David Davidson",East,PROD-0034,"Paper Shredder (Machines)",Technology,10,3562.20,1244.45
ORD-01431,2024-04-16,"Marie Moody",West,PROD-0034,"Paper Shredder (Machines)",Technology,13,4630.86,1630.81
ORD-01459,2024-02-29,"Kyle Preston",South,PROD-0034,"Paper Shredder (Machines)",Technology,13,3936.23,1675.70
ORD-01513,2023-02-24,"Marie Christian",West,PROD-0034,"Paper Shredder (Machines)",Technology,13,4630.86,1869.91
ORD-01533,2023-08-22,"Christopher Jenkins",South,PROD-0034,"Paper Shredder (Machines)",Technology,7,2368.86,415.00
ORD-01554,2025-05-18,"David Murphy",East,PROD-0034,"Paper Shredder (Machines)",Technology,4,1282.39,489.53
ORD-01592,2023-08-23,"Christopher Jenkins",South,PROD-0034,"Paper Shredder (Machines)",Technology,6,2137.32,949.15
ORD-01636,2023-03-13,"Brenda Snyder PhD",Central,PROD-0034,"Paper Shredder (Machines)",Technology,14,4239.02,1065.41
ORD-01649,2024-01-12,"Melissa Bryant",South,PROD-0034,"Paper Shredder (Machines)",Technology,11,3722.50,791.75
ORD-01816,2023-01-05,"Rodney Trujillo",Central,PROD-0034,"Paper Shredder (Machines)",Technology,2,641.20,221.47
ORD-01822,2025-04-18,"Kim Brown",East,PROD-0034,"Paper Shredder (Machines)",Technology,7,2493.54,448.65
ORD-01842,2025-04-13,"Angel Miller",North,PROD-0034,"Paper Shredder (Machines)",Technology,2,676.82,298.70
ORD-01862,2023-06-08,"Kathleen Ramos",North,PROD-0034,"Paper Shredder (Machines)",Technology,9,3205.98,584.22
ORD-01945,2025-11-15,"David Davidson",East,PROD-0034,"Paper Shredder (Machines)",Technology,10,3562.20,1147.63
ORD-01951,2023-08-31,"Angela Hernandez",West,PROD-0034,"Paper Shredder (Machines)",Technology,2,712.44,312.42
ORD-01993,2023-06-06,"Walter Rush",West,PROD-0034,"Paper Shredder (Machines)",Technology,13,4630.86,1383.15
ORD-02039,2023-04-17,"Laurie Hoffman",North,PROD-0034,"Paper Shredder (Machines)",Technology,11,3918.42,660.32
ORD-02055,2025-02-03,"Richard Romero",East,PROD-0034,"Paper Shredder (Machines)",Technology,7,2368.86,847.24
ORD-02101,2025-10-30,"Christopher Jenkins",South,PROD-0034,"Paper Shredder (Machines)",Technology,1,356.22,107.09
ORD-02136,2023-12-02,"Donald Wright",Central,PROD-0034,"Paper Shredder (Machines)",Technology,10,3562.20,1130.77
ORD-02140,2025-02-10,"Kristen Willis",West,PROD-0034,"Paper Shredder (Machines)",Technology,7,2119.51,418.61
ORD-02161,2023-06-23,"Allison Hill",North,PROD-0034,"Paper Shredder (Machines)",Technology,2,641.20,231.11
ORD-02313,2024-07-24,"Mr. Donald Fischer",Central,PROD-0034,"Paper Shredder (Machines)",Technology,3,1068.66,377.33
ORD-02351,2024-08-01,"Jonathan Dougherty",Central,PROD-0034,"Paper Shredder (Machines)",Technology,7,2244.19,878.68
ORD-02378,2023-11-21,"Casey Stone",Central,PROD-0034,"Paper Shredder (Machines)",Technology,10,3384.09,656.01
ORD-02482,2024-12-09,"Michelle Miles",South,PROD-0034,"Paper Shredder (Machines)",Technology,7,2493.54,705.83
ORD-02490,2024-09-15,"Seth Booker",West,PROD-0034,"Paper Shredder (Machines)",Technology,2,712.44,250.21
ORD-02493,2025-04-26,"Cynthia Wallace",Central,PROD-0034,"Paper Shredder (Machines)",Technology,11,3722.50,928.87
ORD-02630,2024-11-06,"Brenda Bailey",Central,PROD-0034,"Paper Shredder (Machines)",Technology,15,4274.64,1072.93
ORD-02826,2024-02-19,"Benjamin Smith",South,PROD-0034,"Paper Shredder (Machines)",Technology,2,641.20,259.22
ORD-02832,2024-03-19,"Paul Hudson",North,PROD-0034,"Paper Shredder (Machines)",Technology,2,569.95,151.33
ORD-02890,2025-02-03,"Christopher Lewis",North,PROD-0034,"Paper Shredder (Machines)",Technology,10,3562.20,1087.30
ORD-02892,2023-08-09,"Melanie Taylor",South,PROD-0034,"Paper Shredder (Machines)",Technology,7,2368.86,515.89
ORD-00120,2023-10-08,"Courtney Jones",North,PROD-0035,"Wall Calendar (Accessories)",Technology,11,4192.98,750.45
ORD-00146,2024-02-25,"Daniel Salinas",East,PROD-0035,"Wall Calendar (Accessories)",Technology,2,609.89,134.45
ORD-00183,2023-11-15,"Laurie Hoffman",North,PROD-0035,"Wall Calendar (Accessories)",Technology,3,914.83,242.11
ORD-00187,2025-09-23,"Jake Campbell",Central,PROD-0035,"Wall Calendar (Accessories)",Technology,9,2916.03,1042.41
ORD-00207,2024-10-23,"Joshua Mata",North,PROD-0035,"Wall Calendar (Accessories)",Technology,14,4536.04,1611.01
ORD-00302,2023-04-24,"Kelly Foster",East,PROD-0035,"Wall Calendar (Accessories)",Technology,14,5336.52,1571.98
ORD-00318,2024-10-15,"Melissa Bryant",South,PROD-0035,"Wall Calendar (Accessories)",Technology,4,1448.48,598.57
ORD-00364,2023-10-09,"Anna Lozano",West,PROD-0035,"Wall Calendar (Accessories)",Technology,1,343.06,53.73
ORD-00370,2025-10-11,"Cameron Fisher",Central,PROD-0035,"Wall Calendar (Accessories)",Technology,3,972.01,156.84
ORD-00414,2023-04-26,"Kathleen Ramos",North,PROD-0035,"Wall Calendar (Accessories)",Technology,3,1029.19,156.39
ORD-00742,2024-02-12,"Reginald Williams",West,PROD-0035,"Wall Calendar (Accessories)",Technology,5,1905.90,386.80
ORD-00748,2024-03-14,"Christopher Lewis",North,PROD-0035,"Wall Calendar (Accessories)",Technology,14,5336.52,1365.01
ORD-00787,2025-07-22,"Ashley Smith",South,PROD-0035,"Wall Calendar (Accessories)",Technology,12,4116.74,1116.00
ORD-00791,2024-03-08,"Deborah Figueroa",Central,PROD-0035,"Wall Calendar (Accessories)",Technology,12,4574.16,1249.17
ORD-00832,2025-07-06,"Cheryl Allen",North,PROD-0035,"Wall Calendar (Accessories)",Technology,2,609.89,183.25
ORD-00865,2023-04-26,"Kim Brown",East,PROD-0035,"Wall Calendar (Accessories)",Technology,4,1524.72,342.98
ORD-00893,2025-11-19,"Mrs. Jennifer Morgan",Central,PROD-0035,"Wall Calendar (Accessories)",Technology,13,4459.81,1410.78
ORD-01045,2025-11-11,"Kimberly Dudley",Central,PROD-0035,"Wall Calendar (Accessories)",Technology,8,2439.55,558.76
ORD-01054,2023-06-13,"Tracy Phillips",Central,PROD-0035,"Wall Calendar (Accessories)",Technology,4,1524.72,504.51
ORD-01056,2025-03-24,"Jacob Anderson",West,PROD-0035,"Wall Calendar (Accessories)",Technology,9,2744.50,414.96
ORD-01064,2025-06-09,"Robert Robinson",East,PROD-0035,"Wall Calendar (Accessories)",Technology,9,2916.03,752.75
ORD-01190,2024-10-01,"Angela Hernandez",West,PROD-0035,"Wall Calendar (Accessories)",Technology,15,5145.93,1807.33
ORD-01195,2023-05-19,"Jesse Brown",South,PROD-0035,"Wall Calendar (Accessories)",Technology,9,3087.56,510.74
ORD-01209,2025-05-25,"Andrea Davis",East,PROD-0035,"Wall Calendar (Accessories)",Technology,7,2134.61,933.79
ORD-01218,2025-07-14,"Grant Watts",West,PROD-0035,"Wall Calendar (Accessories)",Technology,2,648.01,194.28
ORD-01328,2025-07-10,"Patrick Fox",Central,PROD-0035,"Wall Calendar (Accessories)",Technology,7,2668.26,1020.02
ORD-01488,2024-09-09,"Reginald Williams",West,PROD-0035,"Wall Calendar (Accessories)",Technology,2,762.36,250.54
ORD-01497,2024-07-23,"Barry Welch",West,PROD-0035,"Wall Calendar (Accessories)",Technology,4,1524.72,647.89
ORD-01534,2023-09-26,"Diane Garcia",West,PROD-0035,"Wall Calendar (Accessories)",Technology,15,5717.70,1750.44
ORD-01632,2025-10-01,"Michael Miles",South,PROD-0035,"Wall Calendar (Accessories)",Technology,9,3430.62,823.74
ORD-01688,2025-09-20,"Jesse Brown",South,PROD-0035,"Wall Calendar (Accessories)",Technology,8,2896.97,1205.87
ORD-01765,2023-12-09,"Shannon Ray",North,PROD-0035,"Wall Calendar (Accessories)",Technology,11,4192.98,791.38
ORD-01784,2025-06-24,"John Torres",North,PROD-0035,"Wall Calendar (Accessories)",Technology,12,4574.16,840.26
ORD-01856,2024-12-02,"Curtis Johnson",West,PROD-0035,"Wall Calendar (Accessories)",Technology,11,4192.98,654.56
ORD-01864,2025-02-09,"Thomas Cunningham",Central,PROD-0035,"Wall Calendar (Accessories)",Technology,14,4802.87,1645.51
ORD-01904,2023-05-04,"Kyle Preston",South,PROD-0035,"Wall Calendar (Accessories)",Technology,3,1143.54,314.07
ORD-01933,2024-11-02,"Cheryl Williams",South,PROD-0035,"Wall Calendar (Accessories)",Technology,4,1524.72,398.20
ORD-01971,2023-12-30,"Lori Guerrero",East,PROD-0035,"Wall Calendar (Accessories)",Technology,1,304.94,74.19
ORD-02033,2023-03-23,"Jennifer Smith",West,PROD-0035,"Wall Calendar (Accessories)",Technology,9,2744.50,430.14
ORD-02133,2025-12-17,"Cheryl Williams",South,PROD-0035,"Wall Calendar (Accessories)",Technology,12,4574.16,1670.90
ORD-02199,2025-09-09,"Connor Greene",West,PROD-0035,"Wall Calendar (Accessories)",Technology,8,2744.50,670.93
ORD-02219,2023-08-11,"Cameron Fisher",Central,PROD-0035,"Wall Calendar (Accessories)",Technology,8,2592.02,513.72
ORD-02294,2023-08-06,"Shannon Ray",North,PROD-0035,"Wall Calendar (Accessories)",Technology,9,2916.03,596.40
ORD-02491,2025-02-16,"Brenda Bailey",Central,PROD-0035,"Wall Calendar (Accessories)",Technology,5,1620.02,646.22
ORD-02513,2025-05-15,"Dawn Hensley",West,PROD-0035,"Wall Calendar (Accessories)",Technology,4,1524.72,599.47
ORD-02558,2025-06-11,"Matthew Harvey",South,PROD-0035,"Wall Calendar (Accessories)",Technology,11,4192.98,875.02
ORD-02580,2023-07-18,"Rebecca Jackson",West,PROD-0035,"Wall Calendar (Accessories)",Technology,4,1524.72,638.73
ORD-02602,2024-10-25,"Paul Hudson",North,PROD-0035,"Wall Calendar (Accessories)",Technology,10,3430.62,1185.52
ORD-02618,2025-08-28,"Kelsey Parker",Central,PROD-0035,"Wall Calendar (Accessories)",Technology,9,3430.62,1176.89
ORD-02650,2024-02-26,"Lisa Gibbs",Central,PROD-0035,"Wall Calendar (Accessories)",Technology,8,2592.02,594.70
ORD-02793,2025-12-28,"Michael Martinez",East,PROD-0035,"Wall Calendar (Accessories)",Technology,9,3430.62,1150.21
ORD-00042,2023-01-29,"Sandra Parker",West,PROD-0036,"External Hard Drive (Accessories)",Technology,12,782.03,322.22
ORD-00070,2023-08-03,"Patrick Fox",Central,PROD-0036,"External Hard Drive (Accessories)",Technology,14,1013.74,355.88
ORD-00074,2023-01-03,"Vincent Mueller",East,PROD-0036,"External Hard Drive (Accessories)",Technology,11,637.21,183.02
ORD-00191,2023-12-26,"Monica Logan",North,PROD-0036,"External Hard Drive (Accessories)",Technology,3,206.37,59.89
ORD-00199,2025-06-11,"Stephanie Dalton",South,PROD-0036,"External Hard Drive (Accessories)",Technology,10,687.89,201.42
ORD-00216,2023-06-22,"Robert Montgomery",East,PROD-0036,"External Hard Drive (Accessories)",Technology,9,553.94,220.60
ORD-00323,2025-10-15,"James Hughes",North,PROD-0036,"External Hard Drive (Accessories)",Technology,1,72.41,12.05
ORD-00389,2024-03-23,"Stephanie Dalton",South,PROD-0036,"External Hard Drive (Accessories)",Technology,13,941.33,231.47
ORD-00392,2025-11-01,"Scott Branch",West,PROD-0036,"External Hard Drive (Accessories)",Technology,4,260.68,75.34
ORD-00667,2024-12-27,"Cynthia Wallace",Central,PROD-0036,"External Hard Drive (Accessories)",Technology,15,868.92,132.54
ORD-00737,2025-11-23,"Michael Evans",South,PROD-0036,"External Hard Drive (Accessories)",Technology,14,1013.74,206.49
ORD-00775,2025-07-26,"Joshua Perry",East,PROD-0036,"External Hard Drive (Accessories)",Technology,3,217.23,41.55
ORD-00836,2024-09-15,"Amy Hernandez",South,PROD-0036,"External Hard Drive (Accessories)",Technology,15,977.53,274.98
ORD-00877,2025-07-08,"Monica Logan",North,PROD-0036,"External Hard Drive (Accessories)",Technology,3,184.65,78.97
ORD-00919,2025-08-02,"Joshua Smith",Central,PROD-0036,"External Hard Drive (Accessories)",Technology,11,716.86,306.86
ORD-00922,2024-04-25,"Robin Young",Central,PROD-0036,"External Hard Drive (Accessories)",Technology,2,144.82,38.25
ORD-00966,2025-02-28,"Jennifer Powers",North,PROD-0036,"External Hard Drive (Accessories)",Technology,3,217.23,96.67
ORD-00983,2024-02-22,"Belinda Mccullough",East,PROD-0036,"External Hard Drive (Accessories)",Technology,7,456.18,98.02
ORD-01005,2025-11-17,"Donald Wright",Central,PROD-0036,"External Hard Drive (Accessories)",Technology,5,325.84,67.14
ORD-01017,2024-06-27,"Deborah Figueroa",Central,PROD-0036,"External Hard Drive (Accessories)",Technology,4,289.64,112.72
